servers:	1634								
{	11399	0	0	0	0	}			
{	11400	0	0	0	0	}			
{	11401	0	0	0	0	}			
{	11402	0	0	0	0	}			
{	11403	0	0	0	0	}			
{	11404	0	0	0	0	}			
{	11405	0	0	0	0	}			
{	11406	0	0	0	0	}			
{	11407	0	0	0	0	}			
{	11408	0	0	0	0	}			
{	11409	0	0	0	0	}			
{	11410	0	0	0	0	}			
{	11411	0	0	0	0	}			
{	11412	0	0	0	0	}			
{	11413	0	0	0	0	}			
{	11414	0	0	0	0	}			
{	11415	2	0	0	120	}			
{	11416	2	0	0	120	}			
{	11417	4	1.561	32.066	105	}			
{	11418	4	1.561	32.066	105	}			
{	11419	2	0	0	180	}			
{	11420	2	0	0	180	}			
{	11421	4	1.402	29.926	52	}			
{	11422	2	0	0	180	}			
{	11423	0	0	0	0	}			
{	11424	2	0	0	180	}			
{	11425	0	0	0	0	}			
{	11426	0	0	0	0	}			
{	11427	0	0	0	0	}			
{	11428	0	0	0	0	}			
{	11429	0	0	0	0	}			
{	11430	2	0	0	180	}			
{	11431	2	0	0	180	}			
{	11432	2	0	0	180	}			
{	11433	2	0	0	180	}			
{	11434	2	0	0	180	}			
{	11435	2	0	0	180	}			
{	11436	2	0	0	180	}			
{	11437	2	0	0	180	}			
{	11438	2	0	0	180	}			
{	11439	2	0	0	180	}			
{	11440	2	0	0	180	}			
{	11441	2	0	0	180	}			
{	11442	2	0	0	180	}			
{	11443	2	0	0	180	}			
{	11444	2	0	0	180	}			
{	11445	2	0	0	180	}			
{	11446	2	0	0	120	}			
{	11447	2	0	0	240	}			
{	11448	2	0	0	240	}			
{	11449	2	0	0	240	}			
{	11450	2	0	0	240	}			
{	11451	2	0	0	240	}			
{	11452	2	0	0	120	}			
{	11453	2	0	0	120	}			
{	11454	2	0	0	120	}			
{	11455	2	0	0	120	}			
{	11456	2	0	0	120	}			
{	11457	2	0	0	180	}			
{	11458	2	0	0	120	}			
{	11459	2	0	0	120	}			
{	11460	2	0	0	300	}			
{	11461	2	0	0	120	}			
{	11462	2	0	0	120	}			
{	11463	2	0	0	180	}			
{	11464	2	0	0	240	}			
{	11465	2	0	0	180	}			
{	11466	2	0	0	120	}			
{	11467	2	0	0	120	}			
{	11468	2	0	0	120	}			
{	11469	2	0	0	180	}			
{	11470	2	0	0	180	}			
{	11471	2	0	0	120	}			
{	11472	2	0	0	180	}			
{	11473	2	0	0	120	}			
{	11474	2	0	0	180	}			
{	11475	2	0	0	300	}			
{	11476	2	0	0	300	}			
{	11477	2	0	0	300	}			
{	11478	2	0	0	300	}			
{	11479	2	0	0	120	}			
{	11480	2	0	0	120	}			
{	11481	2	0	0	120	}			
{	11482	2	0	0	120	}			
{	11483	0	0	0	0	}			
{	11484	0	0	0	0	}			
{	11485	0	0	0	0	}			
{	11486	0	0	0	0	}			
{	11487	0	0	0	0	}			
{	11488	0	0	0	0	}			
{	11489	0	0	0	0	}			
{	11490	0	0	0	0	}			
{	11491	0	0	0	0	}			
{	11492	0	0	0	0	}			
{	11493	0	0	0	0	}			
{	11494	0	0	0	0	}			
{	11495	0	0	0	0	}			
{	11496	0	0	0	0	}			
{	11497	0	0	0	0	}			
{	11498	2	0	0	360	}			
{	11499	2	0	0	360	}			
{	11500	2	0	0	360	}			
{	11501	2	0	0	360	}			
{	11502	2	0	0	360	}			
{	11503	2	0	0	360	}			
{	11504	2	0	0	360	}			
{	11505	2	0	0	240	}			
{	11506	2	0	0	240	}			
{	11507	2	0	0	240	}			
{	11508	2	0	0	240	}			
{	11509	2	0	0	240	}			
{	11510	2	0	0	240	}			
{	11511	2	0	0	240	}			
{	11512	2	0	0	240	}			
{	11513	2	0	0	240	}			
{	11514	2	0	0	240	}			
{	11515	2	0	0	240	}			
{	11516	2	0	0	240	}			
{	11517	2	0	0	240	}			
{	11518	2	0	0	240	}			
{	11519	2	0	0	180	}			
{	11520	2	0	0	180	}			
{	11521	2	0	0	180	}			
{	11522	2	0	0	180	}			
{	11523	2	0	0	180	}			
{	11524	2	0	0	180	}			
{	11525	2	0	0	180	}			
{	11526	2	0	0	120	}			
{	11527	2	0	0	120	}			
{	11528	2	0	0	120	}			
{	11529	2	0	0	120	}			
{	11530	2	0	0	120	}			
{	11531	2	0	0	120	}			
{	11532	2	0	0	120	}			
{	11533	2	0	0	120	}			
{	11534	2	0	0	180	}			
{	11535	2	0	0	240	}			
{	11536	2	0	0	120	}			
{	11537	2	0	0	120	}			
{	11538	2	0	0	300	}			
{	11539	2	0	0	180	}			
{	11540	2	0	0	60	}			
{	11541	2	0	0	60	}			
{	11542	2	0	0	120	}			
{	11543	2	0	0	540	}			
{	11544	2	0	0	420	}			
{	11545	2	0	0	540	}			
{	11546	2	0	0	660	}			
{	11547	0	0	0	0	}			
{	11548	0	0	0	0	}			
{	11549	0	0	0	0	}			
{	11550	0	0	0	0	}			
{	11551	0	0	0	0	}			
{	11552	0	0	0	0	}			
{	11553	0	0	0	0	}			
{	11554	0	0	0	0	}			
{	11555	0	0	0	0	}			
{	11556	2	0	0	180	}			
{	11557	2	0	0	180	}			
{	11558	2	0	0	180	}			
{	11559	2	0	0	180	}			
{	11560	2	0	0	180	}			
{	11561	2	0	0	180	}			
{	11562	2	0	0	180	}			
{	11563	0	0	0	0	}			
{	11564	0	0	0	0	}			
{	11565	0	0	0	0	}			
{	11566	0	0	0	0	}			
{	11567	0	0	0	0	}			
{	11568	0	0	0	0	}			
{	11569	0	0	0	0	}			
{	11570	2	0	0	300	}			
{	11571	2	0	0	300	}			
{	11572	2	0	0	300	}			
{	11573	2	0	0	300	}			
{	11574	2	0	0	300	}			
{	11575	2	0	0	300	}			
{	11576	2	0	0	300	}			
{	11577	2	0	0	180	}			
{	11578	2	0	0	180	}			
{	11579	2	0	0	180	}			
{	11580	2	0	0	180	}			
{	11581	2	0	0	180	}			
{	11582	2	0	0	180	}			
{	11583	2	0	0	180	}			
{	11584	2	0	0	240	}			
{	11585	2	0	0	240	}			
{	11586	2	0	0	240	}			
{	11587	2	0	0	240	}			
{	11588	2	0	0	240	}			
{	11589	2	0	0	240	}			
{	11590	2	0	0	240	}			
{	11591	2	0	0	180	}			
{	11592	2	0	0	120	}			
{	11593	2	0	0	120	}			
{	11594	2	0	0	120	}			
{	11595	2	0	0	120	}			
{	11596	2	0	0	120	}			
{	11597	2	0	0	120	}			
{	11598	2	0	0	120	}			
{	11599	2	0	0	120	}			
{	11600	2	0	0	180	}			
{	11601	2	0	0	180	}			
{	11602	2	0	0	180	}			
{	11603	2	0	0	180	}			
{	11604	2	0	0	180	}			
{	11605	2	0	0	180	}			
{	11606	2	0	0	180	}			
{	11607	2	0	0	120	}			
{	11608	2	0	0	120	}			
{	11609	2	0	0	180	}			
{	11610	2	0	0	120	}			
{	11611	2	0	0	180	}			
{	11612	2	0	0	120	}			
{	11613	2	0	0	300	}			
{	11614	2	0	0	180	}			
{	11615	2	0	0	240	}			
{	11616	2	0	0	120	}			
{	11617	2	0	0	180	}			
{	11618	0	0	0	0	}			
{	11619	2	0	0	180	}			
{	11620	0	0	0	0	}			
{	11621	0	0	0	0	}			
{	11622	0	0	0	0	}			
{	11623	0	0	0	0	}			
{	11624	0	0	0	0	}			
{	11625	0	0	0	0	}			
{	11626	0	0	0	0	}			
{	11627	0	0	0	0	}
{	11632	0	0	0	0	}
{	11633	0	0	0	0	}
{	11634	0	0	0	0	}			
					
nodes:	675					
{	1000	1	79809	-459304	}	
{	1001	3	79730	-459286	}	
{	1002	3	79408	-458891	}	
{	1003	3	79309	-458770	}	
{	1004	3	79194	-458663	}	
{	1005	3	78945	-458399	}	
{	1006	3	78925	-457877	}	
{	1007	3	79067	-457660	}	
{	1008	3	79271	-457384	}	
{	1009	3	79554	-457000	}	
{	1010	3	79785	-456687	}	
{	1011	3	80073	-456297	}	
{	1012	3	80359	-456007	}	
{	1013	3	80758	-455976	}	
{	1014	3	80918	-455716	}	
{	1015	3	81160	-455196	}	
{	1016	3	81226	-455090	}	
{	1017	3	81470	-454936	}	
{	1018	3	81503	-454913	}	
{	1019	3	81700	-454736	}	
{	1020	3	81736	-454706	}	
{	1021	3	82015	-454461	}	
{	1022	3	82105	-454350	}	
{	1023	3	81964	-454091	}	
{	1024	3	81900	-454045	}	
{	1025	3	81866	-454018	}	
{	1026	3	81769	-453901	}	
{	1027	3	81952	-453607	}	
{	1028	3	82129	-453374	}	
{	1029	3	82183	-453243	}	
{	1030	3	82293	-453038	}	
{	1031	3	82889	-452828	}	
{	1032	3	83056	-452528	}	
{	1033	3	83217	-452245	}	
{	1034	3	83429	-451976	}	
{	1035	3	83528	-451751	}	
{	1036	3	83451	-451212	}	
{	1037	3	83474	-450897	}	
{	1038	3	83561	-449970	}	
{	1039	3	83919	-448888	}	
{	1040	3	83961	-448154	}	
{	1041	3	84022	-447536	}	
{	1042	3	84265	-447135	}	
{	1043	3	84291	-447073	}	
{	1044	3	84309	-447049	}	
{	1045	3	84025	-446519	}	
{	1046	3	84100	-446115	}	
{	1047	3	83746	-445831	}	
{	1048	3	83385	-445706	}	
{	1049	3	83378	-445093	}	
{	1050	3	83419	-444551	}	
{	1051	3	83188	-444090	}	
{	1052	3	83763	-444100	}	
{	1053	2	83805	-444117	11370	}
{	1054	1	83779	-444113	}	
{	1055	3	82064	-454153	}	
{	1056	2	79793	-459199	11371	}
{	4100	2	82166	-453377	11372	}
{	4101	1	82135	-453407	}	
{	2000	1	76036	-451779	}	
{	2001	3	76046	-451805	}	
{	2002	3	76198	-452001	}	
{	2003	3	76262	-452369	}	
{	2004	3	76444	-452514	}	
{	2005	3	76787	-452673	}	
{	2006	3	77381	-453087	}	
{	2007	3	77774	-453358	}	
{	2008	3	77877	-453423	}	
{	2009	3	78152	-453600	}	
{	2010	3	78471	-453759	}	
{	2011	3	78898	-453971	}	
{	2012	3	79109	-454057	}	
{	2013	3	79561	-454237	}	
{	2014	3	79988	-454433	}	
{	2015	3	80237	-454520	}	
{	2016	3	80439	-454375	}	
{	2017	3	80785	-454511	}	
{	2018	3	81100	-454681	}	
{	2019	3	81457	-454883	}	
{	2020	3	82037	-455220	}	
{	2021	3	82132	-455284	}	
{	2022	3	82263	-455326	}	
{	2023	3	82769	-455413	}	
{	2024	3	83166	-455598	}	
{	2025	3	83383	-455335	}	
{	2026	3	83577	-455054	}	
{	2027	3	83914	-454914	}	
{	2028	3	84204	-454801	}	
{	2029	3	84591	-455034	}	
{	2030	3	85012	-455360	}	
{	2031	3	85257	-455576	}	
{	2032	3	85495	-455924	}	
{	2033	3	86127	-456323	}	
{	2034	3	86129	-456506	}	
{	2035	2	86153	-456523	11373	}
{	2036	1	86185	-456527	}	
{	2037	3	82111	-455276	}	
{	2038	2	76014	-451791	11374	}
{	4200	3	83396	-455073	}	
{	4201	2	83490	-455129	11375	}
{	4202	1	83493	-455126	}	
{	3000	1	75888	-452412	}	
{	3001	3	75830	-452444	}	
{	3002	3	75494	-452758	}	
{	3003	3	75759	-453123	}	
{	3004	3	75735	-453345	}	
{	3005	3	75985	-453474	}	
{	3006	3	76329	-453631	}	
{	3007	3	76759	-453840	}	
{	3008	3	77149	-454069	}	
{	3009	3	77514	-454289	}	
{	3010	3	77849	-454484	}	
{	3011	3	78244	-454700	}	
{	3012	3	78488	-454834	}	
{	3013	3	78866	-455050	}	
{	3014	3	79325	-455280	}	
{	3015	3	79681	-455342	}	
{	3016	3	79972	-454989	}	
{	3017	3	82170	-455300	}	
{	3018	3	82883	-455130	}	
{	3019	3	83404	-455038	}	
{	3020	3	84967	-455380	}	
{	3021	3	86107	-454835	}	
{	3022	3	86818	-453991	}	
{	3023	3	87316	-453401	}	
{	3024	3	92189	-453101	}	
{	3025	3	93006	-452875	}	
{	3026	3	93704	-452915	}	
{	3027	3	94633	-452741	}	
{	3028	3	95228	-453125	}	
{	3029	3	94847	-453774	}	
{	3030	3	93818	-454118	}	
{	3031	3	92699	-453552	}	
{	3032	3	92181	-453100	}	
{	3033	3	92090	-452309	}	
{	3034	3	92606	-451513	}	
{	3035	3	93274	-451792	}	
{	3036	3	93609	-452165	}	
{	3037	3	92997	-452860	}	
{	3038	2	93015	-452863	11376	}
{	3039	1	93015	-452861	}	
{	3040	3	82106	-455287	}	
{	3041	2	75878	-452435	11377	}
{	4300	1	76607	-453814	}	
{	4301	2	82207	-455339	11378	}
{	4302	1	82206	-455340	}	
{	4303	2	76687	-453866	11379	}
{	4000	1	76659	-450746	}	
{	4001	3	76654	-450744	}	
{	4002	3	76974	-451084	}	
{	4003	3	77358	-451466	}	
{	4004	3	77577	-451684	}	
{	4005	3	77858	-451917	}	
{	4006	3	78098	-452200	}	
{	4007	3	78098	-452683	}	
{	4008	3	78441	-453249	}	
{	4009	3	78894	-453518	}	
{	4010	3	79226	-453783	}	
{	4011	3	96560	-453319	}	
{	4012	3	97086	-452745	}	
{	4013	3	96744	-452053	}	
{	4014	2	96730	-452044	11380	}
{	4015	1	96731	-452043	}	
{	4016	2	76660	-450747	11381	}
{	4400	1	79965	-454452	}	
{	4401	2	79978	-454174	11382	}
{	6000	1	78273	-452360	}	
{	6001	3	79406	-453720	}	
{	6002	3	79740	-453924	}	
{	6003	3	80177	-453874	}	
{	6004	3	80323	-453763	}	
{	6005	3	80660	-453953	}	
{	6006	3	80958	-454112	}	
{	6007	3	83408	-455639	}	
{	6008	3	83799	-455928	}	
{	6009	3	84151	-456197	}	
{	6010	3	84495	-456464	}	
{	6011	3	84808	-456691	}	
{	6012	3	85002	-456417	}	
{	6013	3	85213	-456361	}	
{	6014	3	85242	-456084	}	
{	6015	3	86635	-456781	}	
{	6016	3	87057	-457108	}	
{	6017	3	87371	-457336	}	
{	6018	2	87340	-457315	11383	}
{	6019	1	87371	-457336	}	
{	6020	2	78274	-452361	11384	}
{	4600	3	85213	-456362	}	
{	4601	2	85214	-456363	11385	}
{	4602	1	85212	-456361	}	
{	9000	3	79449	-458595	}	
{	9001	3	79764	-458272	}	
{	9002	3	80326	-457602	}	
{	9003	3	80591	-457275	}	
{	9004	3	81024	-456845	}	
{	9005	3	81168	-456570	}	
{	9006	3	81315	-456269	}	
{	9007	3	81448	-455996	}	
{	9008	3	81703	-455545	}	
{	9009	3	82034	-455297	}	
{	9010	3	82081	-455224	}	
{	9011	3	82154	-455132	}	
{	9012	3	81936	-454978	}	
{	9013	3	81849	-455070	}	
{	9014	3	81573	-454950	}	
{	9015	3	81895	-454051	}	
{	9016	3	81466	-453626	}	
{	9017	3	81031	-453091	}	
{	9018	3	80883	-452856	}	
{	9019	3	80372	-452461	}	
{	9020	3	79836	-452163	}	
{	9021	3	79264	-451679	}	
{	9022	3	78939	-451404	}	
{	9023	3	78773	-451276	}	
{	9024	3	78618	-451152	}	
{	9025	3	78337	-450923	}	
{	9026	3	78098	-450725	}	
{	9027	3	77725	-450413	}	
{	9028	3	77472	-450203	}	
{	9029	2	77451	-450185	11386	}
{	9030	1	77462	-450194	}	
{	9031	3	82059	-454145	}	
{	9032	3	82053	-455283	}	
{	4900	1	80566	-457258	}	
{	4901	2	80567	-457259	11387	}
{	1100	1	78493	-458166	}	
{	1101	3	78492	-458165	}	
{	1102	3	78524	-457918	}	
{	1103	3	78725	-457619	}	
{	1104	3	78733	-457272	}	
{	1105	3	78551	-457050	}	
{	1106	3	78512	-456500	}	
{	1107	3	78583	-456156	}	
{	1108	3	78688	-455838	}	
{	1109	3	78899	-455506	}	
{	1110	3	79333	-455308	}	
{	1111	3	79548	-455075	}	
{	1112	3	80539	-453304	}	
{	1113	3	82076	-454320	}	
{	1114	2	82077	-454321	11388	}
{	1115	1	82075	-454319	}	
{	1116	2	78491	-458164	11389	}
{	1200	1	77229	-456127	}	
{	1201	3	77230	-456132	}	
{	1202	3	77467	-455919	}	
{	1203	3	77623	-455726	}	
{	1204	3	77741	-455284	}	
{	1205	3	77992	-454856	}	
{	1206	3	78753	-454776	}	
{	1207	3	79101	-454708	}	
{	1208	3	79213	-454486	}	
{	1209	2	77228	-456127	11390	}
{	1500	1	82051	-455282	}	
{	1501	3	82050	-455281	}	
{	1502	3	82373	-453822	}	
{	1503	3	82458	-453673	}	
{	1504	3	82522	-453467	}	
{	1505	3	82691	-453166	}	
{	1506	3	83641	-451732	}	
{	1507	3	84059	-451614	}	
{	1508	3	84642	-451139	}	
{	1509	3	85085	-450751	}	
{	1510	3	85192	-450665	}	
{	1511	3	85719	-451210	}	
{	1512	3	86138	-451649	}	
{	1513	3	86313	-451760	}	
{	1514	3	86731	-451297	}	
{	1515	2	86732	-451298	11391	}
{	1516	1	86730	-451296	}	
{	1517	3	82083	-455226	}	
{	1518	2	82084	-455227	11392	}
{	1600	1	78585	-456927	}	
{	1601	3	78567	-456949	}	
{	1602	3	78666	-456789	}	
{	1603	3	78696	-456751	}	
{	1604	3	78822	-456649	}	
{	1605	3	79006	-456472	}	
{	1606	3	79098	-456184	}	
{	1607	3	79303	-455781	}	
{	1608	3	80058	-455540	}	
{	1609	3	80304	-455246	}	
{	1610	3	80644	-455183	}	
{	1611	3	80916	-454850	}	
{	1612	3	81010	-454896	}	
{	1613	3	81084	-454957	}	
{	1614	3	81951	-452800	}	
{	1615	3	81534	-452565	}	
{	1616	3	81237	-452493	}	
{	1617	3	80945	-452355	}	
{	1618	3	80661	-452089	}	
{	1619	3	80361	-451837	}	
{	1620	3	80148	-451659	}	
{	1621	3	79998	-451533	}	
{	1622	3	79754	-451328	}	
{	1623	3	78880	-450919	}	
{	1624	3	79438	-449793	}	
{	1625	3	79690	-449272	}	
{	1626	3	80004	-448740	}	
{	1627	3	80039	-448484	}	
{	1628	3	79621	-448209	}	
{	1629	2	79622	-448210	11393	}
{	1630	1	79620	-448208	}	
{	1631	3	81119	-454982	}	
{	1632	3	80894	-454914	}	
{	1633	3	78886	-456953	}	
{	1634	3	78547	-456996	}	
{	1635	2	78568	-456950	11394	}
{	5600	2	82082	-455225	11395	}
{	1700	3	82396	-454613	}	
{	1701	3	82337	-452023	}	
{	1702	3	82543	-451617	}	
{	1703	3	82925	-451176	}	
{	1704	3	83007	-450809	}	
{	1705	3	82412	-450427	}	
{	1706	3	82192	-450658	}	
{	1707	3	81950	-450459	}	
{	1708	3	81578	-450141	}	
{	1709	3	81618	-449862	}	
{	1710	3	81695	-449415	}	
{	1711	3	81207	-449018	}	
{	1712	3	80799	-448803	}	
{	1900	3	86078	-456126	}	
{	1901	3	86458	-454978	}	
{	1902	3	87394	-454185	}	
{	1903	3	87689	-453844	}	
{	1904	3	87320	-453402	}	
{	1905	3	86954	-452929	}	
{	1906	3	86520	-452363	}	
{	1907	3	86245	-451925	}	
{	1908	3	85113	-450578	}	
{	1909	3	84728	-450173	}	
{	1910	3	84287	-447110	}	
{	1911	2	84288	-447111	11396	}
{	1912	1	84286	-447109	}	
{	1300	3	79207	-456717	}	
{	1301	3	84481	-453647	}	
{	1302	2	84482	-453648	11397	}
{	1303	1	84480	-453646	}	
{	1304	3	79798	-451143	}	
{	1305	2	79799	-451144	11398	}
{	1306	1	79797	-451142	}	
{	1307	3	78580	-456946	}	
{	1308	3	78668	-456793	}	
{	1800	1	80466	-450464	}	
{	1801	3	80467	-450465	}	
{	1802	3	80602	-450093	}	
{	1803	3	80685	-449829	}	
{	1804	3	80816	-449472	}	
{	1805	3	81023	-449281	}	
{	1806	3	81278	-449409	}	
{	1807	3	81298	-449740	}	
{	1808	3	81571	-450132	}	
{	1809	3	81956	-450463	}	
{	1810	3	81933	-450923	}	
{	1811	3	81810	-451046	}	
{	1812	3	81596	-451384	}	
{	1813	3	81327	-452081	}	
{	1814	3	81591	-452159	}	
{	1815	3	82066	-452472	}	
{	1816	3	81893	-452829	}	
{	1817	3	81710	-453078	}	
{	1818	3	81371	-453312	}	
{	1819	3	81494	-453502	}	
{	1820	3	81727	-453702	}	
{	1821	3	81978	-454015	}	
{	1822	3	81912	-454599	}	
{	1823	3	81857	-454853	}	
{	1824	3	82157	-455240	}	
{	1825	3	82167	-455241	}	
{	1826	3	81673	-455574	}	
{	1827	3	81833	-456258	}	
{	1828	3	81828	-456531	}	
{	1829	3	82080	-456684	}	
{	1830	3	82436	-456885	}	
{	1831	3	82841	-456875	}	
{	1832	2	82842	-456876	11399	}
{	1833	1	82840	-456874	}	
{	1834	3	82574	-456762	}	
{	1835	3	81691	-456156	}	
{	1836	2	80468	-450466	11400	}
{	1837	2	82157	-455241	11401	}
{	1838	1	82167	-455242	}	
{	2100	1	79767	-459287	}	
{	2101	3	79721	-459277	}	
{	2102	3	79415	-458774	}	
{	2103	3	79656	-458544	}	
{	2104	3	79747	-458217	}	
{	2105	3	79584	-457946	}	
{	2106	3	79403	-457671	}	
{	2107	3	79242	-457347	}	
{	2108	3	78995	-456939	}	
{	2109	3	79172	-456710	}	
{	2110	3	78970	-456406	}	
{	2111	3	78780	-456420	}	
{	2112	3	78977	-456060	}	
{	2113	3	79069	-455684	}	
{	2114	3	78884	-455465	}	
{	2115	3	78853	-454994	}	
{	2116	3	78762	-454738	}	
{	2117	3	78769	-454405	}	
{	2118	3	78372	-454189	}	
{	2119	3	77913	-453997	}	
{	2120	3	77637	-453842	}	
{	2121	3	77185	-453480	}	
{	2122	3	76812	-453169	}	
{	2123	3	76861	-452958	}	
{	2124	3	77126	-452543	}	
{	2125	3	77593	-452472	}	
{	2126	3	77861	-452719	}	
{	2127	3	78157	-452613	}	
{	2128	3	78435	-452235	}	
{	2129	3	78676	-451888	}	
{	2130	3	78277	-451636	}	
{	2131	3	77936	-451377	}	
{	2132	3	77929	-450996	}	
{	2133	3	78075	-450824	}	
{	2134	3	78249	-450613	}	
{	2135	3	78440	-450329	}	
{	2136	3	78077	-450042	}	
{	2137	3	77673	-449724	}	
{	2138	2	77674	-449725	11402	}
{	2139	1	77672	-449723	}	
{	2140	2	79768	-459288	11403	}
{	2200	1	77223	-456110	}	
{	2201	3	77224	-456111	}	
{	2202	3	77635	-456362	}	
{	2203	3	78005	-456445	}	
{	2204	3	78323	-456769	}	
{	2205	3	78466	-457056	}	
{	2206	3	78728	-457571	}	
{	2207	3	78960	-457647	}	
{	2208	3	78936	-457921	}	
{	2209	3	78947	-458356	}	
{	2210	3	79231	-458696	}	
{	2211	3	79665	-458784	}	
{	2212	3	79852	-458609	}	
{	2213	3	80246	-458682	}	
{	2214	3	80307	-458548	}	
{	2215	3	80597	-458180	}	
{	2216	3	80581	-457726	}	
{	2217	3	80598	-457457	}	
{	2218	3	80498	-457131	}	
{	2219	3	80579	-456827	}	
{	2220	3	80682	-456672	}	
{	2221	3	80871	-456275	}	
{	2222	3	80758	-455976	}	
{	2223	3	80918	-455716	}	
{	2224	3	81093	-455337	}	
{	2225	3	81470	-454936	}	
{	2226	3	81551	-456487	}	
{	2227	3	81375	-456877	}	
{	2228	3	81399	-457118	}	
{	2229	3	81572	-457230	}	
{	2230	3	81535	-457539	}	
{	2231	3	81788	-457895	}	
{	2232	3	82104	-457992	}	
{	2233	3	82255	-457993	}	
{	2234	2	82256	-457994	11404	}
{	2235	1	82254	-457992	}	
{	2236	3	82129	-458058	}	
{	2237	3	82365	-458421	}	
{	2238	2	82366	-458422	11405	}
{	2239	1	82364	-458420	}	
{	2240	2	77223	-456111	11406	}
{	2300	3	80976	-458455	}	
{	2301	3	81761	-457745	}	
{	2302	3	81982	-457426	}	
{	2303	3	82311	-456950	}	
{	2304	3	82496	-456676	}	
{	2305	3	83048	-455815	}	
{	2306	3	83178	-455629	}	
{	2307	3	83383	-455335	}	
{	2308	3	83577	-455054	}	
{	2309	3	83914	-454914	}	
{	2310	3	84194	-454794	}	
{	2311	3	84620	-454784	}	
{	2312	3	84668	-454592	}	
{	2313	3	84930	-453997	}	
{	2314	3	84768	-453796	}	
{	2315	3	84457	-453716	}	
{	2316	3	84110	-453423	}	
{	2317	3	83878	-453245	}	
{	2318	3	83506	-452902	}	
{	2319	3	83282	-452730	}	
{	2320	3	83060	-452596	}	
{	2321	3	83030	-452297	}	
{	2322	3	82814	-451880	}	
{	2323	3	82652	-451702	}	
{	2324	3	82254	-451361	}	
{	2325	3	81941	-451066	}	
{	2326	3	82059	-450201	}	
{	2327	3	81817	-450032	}	
{	2328	3	81513	-450494	}	
{	2329	3	81318	-450637	}	
{	2330	3	80954	-450477	}	
{	2331	3	80460	-450460	}	
{	2332	3	80044	-451057	}	
{	2333	3	79808	-451200	}	
{	2334	3	79422	-451650	}	
{	2335	3	79105	-452028	}	
{	2336	3	77941	-452954	}	
{	2337	3	77760	-453254	}	
{	2338	3	77562	-453421	}	
{	2339	3	76876	-453785	}	
{	2340	3	76375	-453669	}	
{	2341	3	76158	-453602	}	
{	2342	3	76035	-453822	}	
{	2343	3	75800	-453972	}	
{	2344	3	75215	-453797	}	
{	2345	3	75057	-454036	}	
{	2346	3	74841	-453775	}	
{	2347	2	74842	-453776	11407	}
{	2348	1	74840	-453774	}	
{	2349	3	83441	-452833	}	
{	2350	3	83607	-453041	}	
{	2400	3	76113	-454128	}	
{	2401	3	76411	-454322	}	
{	2402	3	76518	-454470	}	
{	2403	3	76727	-454605	}	
{	2404	3	77017	-454792	}	
{	2405	3	77404	-455044	}	
{	2406	3	77785	-455287	}	
{	2407	3	78098	-455492	}	
{	2408	3	78565	-455792	}	
{	2409	3	78706	-455894	}	
{	2410	3	79078	-456147	}	
{	2411	3	79303	-455781	}	
{	2412	3	79594	-455786	}	
{	2413	3	79934	-455746	}	
{	2414	3	80585	-455981	}	
{	2415	3	82595	-455542	}	
{	2416	3	82767	-455661	}	
{	2417	3	82950	-455788	}	
{	2418	3	83196	-455967	}	
{	2419	3	83532	-456173	}	
{	2420	3	83732	-456332	}	
{	2421	3	84088	-456552	}	
{	2422	3	84347	-456732	}	
{	2423	3	84662	-456973	}	
{	2424	3	84821	-456731	}	
{	2425	3	84956	-456470	}	
{	2426	3	85213	-456361	}	
{	2427	2	85214	-456362	11408	}
{	2428	1	85212	-456360	}	
{	2429	3	80341	-456003	}	
{	2500	3	77475	-449878	}	
{	2501	3	77263	-450244	}	
{	2502	3	77089	-450602	}	
{	2503	3	77364	-450853	}	
{	2504	3	77732	-451183	}	
{	2505	3	78721	-452259	}	
{	2506	3	78692	-452487	}	
{	2507	3	78994	-452897	}	
{	2508	3	79333	-453210	}	
{	2509	3	79690	-453366	}	
{	2510	3	79911	-453494	}	
{	2511	3	80198	-453690	}	
{	2512	3	80468	-454044	}	
{	2513	3	80732	-454474	}	
{	2514	3	80971	-454627	}	
{	2515	2	80972	-454625	11409	}
{	2516	1	80970	-454626	}	
{	2600	3	75377	-453410	}	
{	2601	3	75370	-452887	}	
{	2602	3	75490	-452730	}	
{	2603	3	75900	-452404	}	
{	2604	3	76221	-452491	}	
{	2605	3	76739	-452644	}	
{	2606	3	79826	-453155	}	
{	2607	3	80045	-452812	}	
{	2608	3	80647	-452558	}	
{	2609	3	81098	-452404	}	
{	2610	3	81290	-452809	}	
{	2611	3	82373	-453822	}	
{	2612	3	83024	-453914	}	
{	2613	3	83265	-453704	}	
{	2614	3	83599	-453844	}	
{	2615	3	83769	-453755	}	
{	2616	3	84014	-453850	}	
{	2617	2	84442	-453703	11410	}
{	2618	1	84443	-453704	}	
{	2619	2	78158	-452614	11411	}
{	2620	1	78156	-452612	}	
{	2621	2	81979	-454016	11412	}
{	2622	1	81977	-454014	}	
{	2800	3	82515	-454528	}	
{	2801	3	82883	-454130	}	
{	2802	3	82811	-455237	}	
{	2803	3	82714	-455368	}	
{	7000	1	82227	-455263	}	
{	7001	3	82226	-455262	}	
{	7002	3	82216	-455255	}	
{	7003	2	82217	-455256	11621	}
{	7100	1	88288	-451489	}	
{	7101	3	88287	-451488	}	
{	7102	3	88281	-451485	}	
{	7103	2	88282	-451486	11622	}
{	8000	1	82162	-455267	}	
