passenger_rates:	62770										
format:	3										
{	15021503	24262427	1.013304107	}							
{	15021503	25082509	0.874178684	}							
{	15021503	26062607	0.318010312	}							
{	15021503	26082609	0.536312253	}							
{	15021503	26092610	0.295905338	}							
{	15021503	26122613	0.486756035	}							
{	15021503	26142615	0.673477645	}							
{	15021503	26152616	0.185176626	}							
{	15021503	26162315	0.324245714	}							
{	15041503	10021001	0.585188551	}							
{	15041503	10021003	0.358492855	}							
{	15041503	10061005	0.33213819	}							
{	15041503	10071006	0.192253138	}							
{	15041503	10081007	0.37242804	}							
{	15041503	10091008	0.253566663	}							
{	15041503	10091010	0.42926172	}							
{	15041503	10121011	0.45250638	}							
{	15041503	10131012	0.564114138	}							
{	15041503	10141013	0.267729813	}							
{	15041503	10141015	0.546844925	}							
{	15041503	10151014	0.573395538	}							
{	15041503	10159008	0.286765454	}							
{	15041503	10171016	0.180432202	}							
{	15041503	10171018	0.414323625	}							
{	15041503	10201019	0.545805004	}							
{	15041503	10201021	0.351597138	}							
{	15041503	10221020	0.329675255	}							
{	15041503	10221023	0.344469446	}							
{	15041503	10301031	0.33935551	}							
{	15041503	10311505	1.01186034	}							
{	15041503	10391040	0.226100202	}							
{	15041503	11081107	0.201303289	}							
{	15041503	11091108	0.219680398	}							
{	15041503	11126004	0.317856568	}							
{	15041503	12041203	0.229746518	}							
{	15041503	12071206	0.212267541	}							
{	15041503	12081207	0.298130503	}							
{	15041503	15019009	0.451450869	}							
{	15041503	15021022	0.305411886	}							
{	15041503	15041505	0.502257519	}							
{	15041503	15171518	0.45076394	}							
{	15041503	16011635	0.190270421	}							
{	15041503	16051604	0.542932229	}							
{	15041503	16083015	0.394408419	}							
{	15041503	16091608	0.707952511	}							
{	15041503	16101609	0.282983697	}							
{	15041503	16281629	0.632747786	}							
{	15041503	17001022	0.395571464	}							
{	15041503	17009011	0.687625191	}							
{	15041503	18181817	0.562593491	}							
{	15041503	18182610	0.591092841	}							
{	15041503	18201819	0.320736606	}							
{	15041503	18241825	1.06430131	}							
{	15041503	18252415	0.223351766	}							
{	15041503	18271828	0.456277657	}							
{	15041503	18291830	0.357962844	}							
{	15041503	18301831	0.46323847	}							
{	15041503	20012002	0.760709009	}							
{	15041503	20032002	0.137722128	}							
{	15041503	20042003	0.161245859	}							
{	15041503	20052004	0.478632083	}							
{	15041503	20062005	0.755626172	}							
{	15041503	20082007	0.128279693	}							
{	15041503	20112010	0.354564257	}							
{	15041503	20132012	0.284358413	}							
{	15041503	20141111	0.351480722	}							
{	15041503	20142013	0.478823378	}							
{	15041503	20162015	0.442969077	}							
{	15041503	20172016	0.396605614	}							
{	15041503	20172018	0.628310206	}							
{	15041503	20176006	0.378222552	}							
{	15041503	20182017	0.330042984	}							
{	15041503	20212022	0.245731403	}							
{	15041503	20232024	0.269994921	}							
{	15041503	20242025	0.322263663	}							
{	15041503	20302031	0.173217794	}							
{	15041503	20312032	0.924215132	}							
{	15041503	20322033	0.460200929	}							
{	15041503	21122113	0.343387649	}							
{	15041503	21222121	0.279068322	}							
{	15041503	21232122	0.341172004	}							
{	15041503	21242123	0.451540459	}							
{	15041503	21272336	0.673758458	}							
{	15041503	21372136	0.311097388	}							
{	15041503	22122211	0.242292212	}							
{	15041503	22152214	0.308335118	}							
{	15041503	22212220	0.270127621	}							
{	15041503	22222221	0.443131965	}							
{	15041503	22242223	0.231163053	}							
{	15041503	22252224	0.258701654	}							
{	15041503	22272228	0.332886155	}							
{	15041503	22282229	0.324227726	}							
{	15041503	22292230	0.607431069	}							
{	15041503	22302231	0.412765011	}							
{	15041503	22322233	0.295396742	}							
{	15041503	22332236	0.278723359	}							
{	15041503	24002343	0.456829205	}							
{	15041503	24012400	0.317768053	}							
{	15041503	24072406	0.414697271	}							
{	15041503	24102112	0.39066534	}							
{	15041503	24132412	0.26113877	}							
{	15041503	24142429	0.258681494	}							
{	15041503	24152416	0.338356575	}							
{	15041503	24172418	0.36181301	}							
{	15041503	24212422	0.456852915	}							
{	15041503	24222423	0.38291656	}							
{	15041503	24232424	0.316186954	}							
{	15041503	25072506	0.222862343	}							
{	15041503	26052604	0.373728204	}							
{	15041503	26082607	0.442859494	}							
{	15041503	26092608	0.479878657	}							
{	15041503	26122613	0.219071077	}							
{	15041503	30093008	0.321992954	}							
{	15041503	30113010	0.634304547	}							
{	15041503	30133012	0.342872186	}							
{	15041503	30143013	0.374198286	}							
{	15041503	30153014	0.509295631	}							
{	15041503	30163015	0.216167664	}							
{	15041503	30172022	0.275402621	}							
{	15041503	30183019	0.128057608	}							
{	15041503	30193020	0.625460061	}							
{	15041503	30213022	0.654372033	}							
{	15041503	30223023	0.371295164	}							
{	15041503	30233024	0.582193719	}							
{	15041503	30253024	0.352229062	}							
{	15041503	30263027	0.673247471	}							
{	15041503	30273028	0.305747309	}							
{	15041503	30333034	0.344323089	}							
{	15041503	40024001	0.302328998	}							
{	15041503	40034002	0.309894533	}							
{	15041503	40044003	0.455764762	}							
{	15041503	40054004	0.663711874	}							
{	15041503	40064005	0.211994135	}							
{	15041503	40074006	0.437697007	}							
{	15041503	40094008	0.290553534	}							
{	15041503	40104009	0.401594504	}							
{	15041503	60022013	0.346443577	}							
{	15041503	60036002	0.382114274	}							
{	15041503	60046003	0.45694954	}							
{	15041503	60066005	0.422367455	}							
{	15041503	60106011	0.308383543	}							
{	15041503	60116012	0.287284234	}							
{	15041503	60136014	0.424813223	}							
{	15041503	60156016	0.415153749	}							
{	15041503	60176018	0.246411945	}							
{	15041503	90019000	0.458638097	}							
{	15041503	90039004	0.159458107	}							
{	15041503	90059004	0.154309299	}							
{	15041503	90069005	0.564494159	}							
{	15041503	90079006	0.551668021	}							
{	15041503	90081015	0.264569579	}							
{	15041503	90089009	0.495203481	}							
{	15041503	90171112	0.47923362	}							
{	15041503	90179018	0.44590885	}							
{	15041503	90189019	0.705107706	}							
{	15041503	90199020	0.43457609	}							
{	15041503	90209021	0.406800563	}							
{	15041503	90219022	0.246786017	}							
{	15041503	90229023	0.496946948	}							
{	15041503	90239024	0.608674601	}							
{	15041503	90259026	0.568426936	}							
{	15041503	90269027	0.726284169	}							
{	15041503	90279028	0.275641592	}							
{	15041503	90289029	0.242405858	}							
{	15041503	90329009	0.397567739	}							
{	15041505	10291028	0.410679118	}							
{	15041505	10311030	0.558395268	}							
{	15041505	10311032	0.488607612	}							
{	15041505	10321033	0.287003603	}							
{	15041505	10331032	0.453874962	}							
{	15041505	10331034	0.467658467	}							
{	15041505	10381039	0.227991135	}							
{	15041505	10391040	0.531492258	}							
{	15041505	10401041	0.2326011	}							
{	15041505	10411042	0.591064413	}							
{	15041505	10431044	0.516616844	}							
{	15041505	10451046	1.004163808	}							
{	15041505	10461047	0.716491585	}							
{	15041505	15051031	0.130691054	}							
{	15041505	15061507	0.279970442	}							
{	15041505	15071508	0.468068195	}							
{	15041505	15081509	0.607414145	}							
{	15041505	15091510	0.790953173	}							
{	15041505	15111512	0.845358611	}							
{	15041505	15121513	0.201364717	}							
{	15041505	15141513	0.449586422	}							
{	15041505	17091710	0.502897215	}							
{	15041505	18091808	0.485016488	}							
{	15041505	19041903	0.213131452	}							
{	15041505	19051904	0.306443786	}							
{	15041505	19061905	0.501581024	}							
{	15041505	19071906	0.480984658	}							
{	15041505	19091039	0.319420777	}							
{	15041505	23012300	0.130700792	}							
{	15041505	23122311	0.241329575	}							
{	15041505	23132312	0.271750073	}							
{	15041505	23142313	0.400745048	}							
{	15041505	23152314	0.383316486	}							
{	15041505	23162315	0.263236525	}							
{	15041505	23282329	0.496336599	}							
{	15041505	23292330	0.203147528	}							
{	15051031	10071006	0.385923142	}							
{	15051031	10171016	0.430364778	}							
{	15051031	10271026	0.258284521	}							
{	15051031	10311032	0.539193413	}							
{	15051031	10321033	0.316711194	}							
{	15051031	10331034	0.314600502	}							
{	15051031	10391040	0.427097174	}							
{	15051031	10401041	0.57775433	}							
{	15051031	10431044	0.21082871	}							
{	15051031	15061507	0.769563911	}							
{	15051031	15071508	0.49818146	}							
{	15051031	15081509	0.464547396	}							
{	15051031	15091510	0.325188121	}							
{	15051031	15111512	0.250042342	}							
{	15051031	15121513	0.551467221	}							
{	15051031	15141513	0.145323933	}							
{	15051031	18091808	0.467576104	}							
{	15051031	18101809	0.631239678	}							
{	15051031	19031902	1.208347829	}							
{	15051031	19041903	0.613955172	}							
{	15051031	19051904	0.450066315	}							
{	15051031	19061905	0.355744061	}							
{	15051031	19071906	0.268190294	}							
{	15051031	22132212	0.406216863	}							
{	15051031	23132312	0.440679094	}							
{	15051031	23142313	0.642475582	}							
{	15051031	23152314	0.20261563	}							
{	15051031	23162315	0.682453915	}							
{	15051031	23172316	0.447983325	}							
{	15051031	23242325	0.443670096	}							
{	15051031	23282329	0.664011928	}							
{	15051031	23292330	0.730449612	}							
{	15051031	23312332	0.284432627	}							
{	15051031	24152416	0.355531747	}							
{	15051031	40124013	1.670822746	}							
{	15051504	10011002	0.378776776	}							
{	15051504	10021001	0.270366627	}							
{	15051504	10041003	1.156095348	}							
{	15051504	10051004	0.221129576	}							
{	15051504	10051006	0.386695163	}							
{	15051504	10061005	0.642171653	}							
{	15051504	10071006	0.264223156	}							
{	15051504	10081007	0.469575391	}							
{	15051504	10091008	0.958443049	}							
{	15051504	10101009	0.270292421	}							
{	15051504	10111010	0.236025519	}							
{	15051504	10121011	0.345349089	}							
{	15051504	10131012	0.812307848	}							
{	15051504	10141013	0.362818465	}							
{	15051504	10141015	0.099025308	}							
{	15051504	10159008	0.383837897	}							
{	15051504	10171016	0.488425528	}							
{	15051504	10201019	0.291633734	}							
{	15051504	10221020	0.319340554	}							
{	15051504	10291030	0.370910285	}							
{	15051504	10311032	0.198825141	}							
{	15051504	10391040	0.280162372	}							
{	15051504	11061105	0.421728924	}							
{	15051504	11081107	0.295823078	}							
{	15051504	11091108	0.545297333	}							
{	15051504	11126004	0.360877931	}							
{	15051504	12051204	0.229221262	}							
{	15051504	12071206	0.207192487	}							
{	15051504	15019009	0.220731781	}							
{	15051504	15021022	0.20553238	}							
{	15051504	15041503	0.357085046	}							
{	15051504	15171518	0.760627116	}							
{	15051504	16083015	0.772060841	}							
{	15051504	16091608	0.437541433	}							
{	15051504	16281629	0.184514459	}							
{	15051504	17001022	0.618220624	}							
{	15051504	18181817	0.293482513	}							
{	15051504	18182610	0.378167753	}							
{	15051504	18191818	0.643012398	}							
{	15051504	18201819	0.27725287	}							
{	15051504	18211820	0.423007862	}							
{	15051504	18241825	0.625099831	}							
{	15051504	18252415	0.428167345	}							
{	15051504	18271828	0.313673562	}							
{	15051504	18301831	0.33610189	}							
{	15051504	20042003	0.423132172	}							
{	15051504	20052004	0.231743684	}							
{	15051504	20062005	0.351609915	}							
{	15051504	20112010	0.278864666	}							
{	15051504	20142013	0.287107556	}							
{	15051504	20162015	0.792738657	}							
{	15051504	20172016	0.444368713	}							
{	15051504	20182017	0.326768576	}							
{	15051504	20192018	0.297573724	}							
{	15051504	20212022	0.231669093	}							
{	15051504	20232024	0.550562447	}							
{	15051504	20242025	0.406912106	}							
{	15051504	20302031	0.272656086	}							
{	15051504	20322033	0.423006089	}							
{	15051504	20332032	0.751585444	}							
{	15051504	20332034	0.397780944	}							
{	15051504	20342035	0.306698	}							
{	15051504	20372020	0.35379892	}							
{	15051504	21012140	0.180048711	}							
{	15051504	21122113	0.228705809	}							
{	15051504	21212122	0.382273065	}							
{	15051504	21222121	0.416257292	}							
{	15051504	21232122	0.437535513	}							
{	15051504	21252124	0.357160038	}							
{	15051504	21272336	0.286727276	}							
{	15051504	22152214	0.254830239	}							
{	15051504	22202218	0.631603003	}							
{	15051504	22222221	0.533294296	}							
{	15051504	22282229	0.597025158	}							
{	15051504	22302231	0.126467455	}							
{	15051504	22312232	0.438006606	}							
{	15051504	22332236	0.265587757	}							
{	15051504	23042303	0.352776271	}							
{	15051504	23442345	0.467087088	}							
{	15051504	24032402	0.266352458	}							
{	15051504	24052404	0.165693887	}							
{	15051504	24072406	0.27197924	}							
{	15051504	24082407	0.373418692	}							
{	15051504	24122411	0.464184189	}							
{	15051504	24132412	0.132787513	}							
{	15051504	24152416	0.282007796	}							
{	15051504	24162417	0.482736672	}							
{	15051504	24172418	0.558543816	}							
{	15051504	24202421	0.525684598	}							
{	15051504	24222423	0.751214768	}							
{	15051504	24232424	0.359235811	}							
{	15051504	24262427	0.453456391	}							
{	15051504	24292413	0.26802379	}							
{	15051504	25092508	0.293646027	}							
{	15051504	26052604	0.396064315	}							
{	15051504	26082607	0.265608816	}							
{	15051504	26092608	0.374634834	}							
{	15051504	26102609	0.648962345	}							
{	15051504	26122613	0.864173439	}							
{	15051504	30063005	0.338130319	}							
{	15051504	30073006	0.483595512	}							
{	15051504	30074303	0.857907568	}							
{	15051504	30083007	0.887670713	}							
{	15051504	30093008	0.326081088	}							
{	15051504	30103009	0.321444811	}							
{	15051504	30123011	0.419669786	}							
{	15051504	30133012	0.415068542	}							
{	15051504	30143013	0.260077501	}							
{	15051504	30153014	0.530621962	}							
{	15051504	30163015	0.279848853	}							
{	15051504	30183019	0.274252025	}							
{	15051504	30203021	0.396276717	}							
{	15051504	30213022	0.445940117	}							
{	15051504	30223023	0.940863548	}							
{	15051504	30233024	1.02036144	}							
{	15051504	30243025	0.363937586	}							
{	15051504	30273028	0.419926214	}							
{	15051504	30283029	0.488475742	}							
{	15051504	30333034	0.597121066	}							
{	15051504	40014016	0.287549421	}							
{	15051504	40024001	0.157561557	}							
{	15051504	40034002	0.394159349	}							
{	15051504	40044003	0.710182926	}							
{	15051504	40054004	0.27886354	}							
{	15051504	40064005	0.357784002	}							
{	15051504	40074006	0.778931006	}							
{	15051504	40104009	0.382202291	}							
{	15051504	40114012	0.521736155	}							
{	15051504	60022013	0.320135951	}							
{	15051504	60032014	0.641876358	}							
{	15051504	60036002	0.443606338	}							
{	15051504	60046003	0.288375312	}							
{	15051504	60062017	0.27412443	}							
{	15051504	60066005	0.463963947	}							
{	15051504	60076008	0.279576663	}							
{	15051504	60106011	0.585519339	}							
{	15051504	60116012	0.64494679	}							
{	15051504	60136014	0.476127607	}							
{	15051504	60152033	0.826406076	}							
{	15051504	60156016	0.409558282	}							
{	15051504	60176018	0.184460701	}							
{	15051504	90001003	0.258796682	}							
{	15051504	90019000	0.185152167	}							
{	15051504	90059004	0.407682945	}							
{	15051504	90069005	0.717957457	}							
{	15051504	90079006	0.406749941	}							
{	15051504	90079008	0.180502857	}							
{	15051504	90081015	0.425783314	}							
{	15051504	90089009	0.17940908	}							
{	15051504	90149013	0.422087491	}							
{	15051504	90171112	0.505301116	}							
{	15051504	90179018	0.688674388	}							
{	15051504	90189019	0.234893352	}							
{	15051504	90199020	0.314671869	}							
{	15051504	90209021	0.75199748	}							
{	15051504	90219022	0.535963493	}							
{	15051504	90229023	0.422148468	}							
{	15051504	90239022	0.308647505	}							
{	15051504	90239024	0.800421474	}							
{	15051504	90259026	0.649893752	}							
{	15051504	90269027	0.233826497	}							
{	15051504	90279028	0.280534506	}							
{	15051504	90289029	0.283009306	}							
{	15051504	90329009	0.318416419	}							
{	15061034	10101009	0.37388236	}							
{	15061034	10121011	0.500862203	}							
{	15061034	10159008	0.365251071	}							
{	15061034	10171016	0.32126326	}							
{	15061034	10201019	0.585938952	}							
{	15061034	10221020	0.463803298	}							
{	15061034	10221502	0.364726007	}							
{	15061034	10271026	0.248511822	}							
{	15061034	10311505	0.70819619	}							
{	15061034	10321031	0.283990361	}							
{	15061034	10331032	0.348492146	}							
{	15061034	10551022	0.716961	}							
{	15061034	15021022	0.681938024	}							
{	15061034	15041503	0.488007901	}							
{	15061034	15051504	0.339162656	}							
{	15061034	15061507	0.135782265	}							
{	15061034	15171518	0.409000711	}							
{	15061034	17001022	0.58172204	}							
{	15061034	18271828	0.314585295	}							
{	15061034	20172016	0.322695238	}							
{	15061034	20212022	0.555885181	}							
{	15061034	22262227	0.204277623	}							
{	15061034	23492350	0.654144374	}							
{	15061034	24132412	0.217742724	}							
{	15061034	30113010	0.800206833	}							
{	15061034	30193020	0.452077881	}							
{	15061034	40034002	0.42445085	}							
{	15061034	40044003	0.414976333	}							
{	15061034	40064005	0.335322479	}							
{	15061034	60046003	0.155434589	}							
{	15061034	60066005	0.18399697	}							
{	15061034	90059004	0.843164163	}							
{	15061034	90079006	0.428157914	}							
{	15061034	90089009	0.195680338	}							
{	15061034	90329009	0.591956632	}							
{	15061507	10331032	0.483620763	}							
{	15061507	15071508	0.361494355	}							
{	15061507	15081509	0.345880892	}							
{	15061507	15091510	0.365582503	}							
{	15061507	15111512	0.247380266	}							
{	15061507	15121513	0.365768431	}							
{	15061507	15141513	0.684744483	}							
{	15061507	19041903	0.370718846	}							
{	15061507	30263027	0.306999666	}							
{	15071506	10071006	1.331465335	}							
{	15071506	10081007	0.215092932	}							
{	15071506	10159008	0.306179837	}							
{	15071506	10171016	0.711510689	}							
{	15071506	10201019	0.408280047	}							
{	15071506	10221020	0.44168032	}							
{	15071506	10311505	0.276315051	}							
{	15071506	10321031	0.547976257	}							
{	15071506	10331032	0.521500091	}							
{	15071506	11091108	0.26585393	}							
{	15071506	11111110	0.115771935	}							
{	15071506	12071206	0.476534096	}							
{	15071506	15021022	0.333316719	}							
{	15071506	15041503	0.483611777	}							
{	15071506	15051504	0.152535591	}							
{	15071506	15061034	0.241083588	}							
{	15071506	15171518	0.395011499	}							
{	15071506	16151616	0.211736822	}							
{	15071506	20182017	0.250455864	}							
{	15071506	24102112	0.243101303	}							
{	15071506	30103009	0.496272402	}							
{	15071506	40044003	0.238305177	}							
{	15071506	90049003	0.719714198	}							
{	15071506	90069005	0.472740679	}							
{	15071506	90089009	0.357475018	}							
{	15071508	15081509	0.310397285	}							
{	15071508	15091510	0.563359132	}							
{	15071508	15111512	0.648293348	}							
{	15071508	15141513	0.687833046	}							
{	15071508	19101042	0.291137704	}							
{	15081507	10041003	0.374213222	}							
{	15081507	10091008	0.511932975	}							
{	15081507	10131012	0.546413724	}							
{	15081507	10151014	0.651951621	}							
{	15081507	10159008	0.278145421	}							
{	15081507	10171016	0.27078568	}							
{	15081507	10171018	0.280357346	}							
{	15081507	10201019	0.523029191	}							
{	15081507	10221020	0.343669892	}							
{	15081507	10221502	0.26976705	}							
{	15081507	10271026	0.635402992	}							
{	15081507	10311505	0.318744166	}							
{	15081507	10321031	0.269230723	}							
{	15081507	10331032	0.547678946	}							
{	15081507	10431044	0.308303409	}							
{	15081507	11041103	0.438236565	}							
{	15081507	11071106	0.326364086	}							
{	15081507	11081107	0.450794403	}							
{	15081507	12063012	0.98715775	}							
{	15081507	12071206	0.468342365	}							
{	15081507	15021022	0.255077117	}							
{	15081507	15041503	0.380876451	}							
{	15081507	15051504	0.274590561	}							
{	15081507	15061034	0.586523114	}							
{	15081507	15071506	0.525118418	}							
{	15081507	15171518	0.189163643	}							
{	15081507	17001022	0.361521123	}							
{	15081507	18181817	0.418618077	}							
{	15081507	18182610	0.306328722	}							
{	15081507	20132012	0.36501003	}							
{	15081507	20172016	0.693328377	}							
{	15081507	20182017	0.681513667	}							
{	15081507	20192020	0.74120169	}							
{	15081507	20212022	0.528484584	}							
{	15081507	20242025	0.17501732	}							
{	15081507	20282027	0.37741391	}							
{	15081507	22302231	0.600785744	}							
{	15081507	23122311	0.285357286	}							
{	15081507	23152314	0.2687268	}							
{	15081507	23172316	0.760974068	}							
{	15081507	23222323	0.345404092	}							
{	15081507	23232324	0.217394962	}							
{	15081507	23502317	0.616810659	}							
{	15081507	24072406	0.28620151	}							
{	15081507	24132412	0.546927304	}							
{	15081507	24162417	0.345847839	}							
{	15081507	26012600	0.265336531	}							
{	15081507	26062509	0.591047809	}							
{	15081507	26092608	0.237940916	}							
{	15081507	30093008	0.265394296	}							
{	15081507	30103009	0.663448555	}							
{	15081507	30133012	0.737734521	}							
{	15081507	30183019	0.363043543	}							
{	15081507	30193020	0.400041685	}							
{	15081507	90039002	0.552404191	}							
{	15081507	90049003	0.37449705	}							
{	15081507	90059004	0.633008037	}							
{	15081507	90069005	0.410417012	}							
{	15081507	90089009	0.332005778	}							
{	15081507	90169017	0.6244059	}							
{	15081507	90171112	0.400143243	}							
{	15081507	90199020	1.148753342	}							
{	15081507	90209021	0.482139066	}							
{	15081507	90239024	0.404468833	}							
{	15081507	90259026	0.20823222	}							
{	15081509	10331032	0.208709391	}							
{	15081509	10411042	0.307680965	}							
{	15081509	15091510	0.167000173	}							
{	15081509	15111512	0.410951226	}							
{	15081509	15121513	0.334941474	}							
{	15081509	15141513	1.003157317	}							
{	15081509	19002033	0.424950072	}							
{	15081509	19011900	0.43798351	}							
{	15081509	19051904	0.237181321	}							
{	15091508	10011056	0.326649126	}							
{	15091508	10021001	0.438986758	}							
{	15091508	10041003	0.259790398	}							
{	15091508	10051004	1.007842707	}							
{	15091508	10071006	0.597534524	}							
{	15091508	10081007	0.409103596	}							
{	15091508	10091008	0.423199368	}							
{	15091508	10101009	0.494320983	}							
{	15091508	10121011	0.183274904	}							
{	15091508	10131012	0.462468114	}							
{	15091508	10141013	0.236903007	}							
{	15091508	10151016	0.254194934	}							
{	15091508	10159008	0.433995618	}							
{	15091508	10171016	0.866600661	}							
{	15091508	10201019	0.290466102	}							
{	15091508	10201021	0.407877209	}							
{	15091508	10221020	0.247023415	}							
{	15091508	10221023	0.229679231	}							
{	15091508	10221502	0.545157599	}							
{	15091508	10221700	0.464996037	}							
{	15091508	10271026	0.3163351	}							
{	15091508	10271028	0.80968323	}							
{	15091508	10291028	0.930741248	}							
{	15091508	10291030	0.124002633	}							
{	15091508	10301029	0.779812421	}							
{	15091508	10301031	0.337512971	}							
{	15091508	10311030	0.504002256	}							
{	15091508	10311505	0.233434506	}							
{	15091508	10321031	0.881423031	}							
{	15091508	10331032	0.915624793	}							
{	15091508	10401041	1.005472149	}							
{	15091508	10471048	0.443200866	}							
{	15091508	10551022	0.563452264	}							
{	15091508	11041103	0.419291901	}							
{	15091508	11061105	0.373245779	}							
{	15091508	11071106	0.419039208	}							
{	15091508	11081107	1.002960703	}							
{	15091508	11091108	0.300319499	}							
{	15091508	11111110	0.318420138	}							
{	15091508	11126004	0.325040164	}							
{	15091508	12041203	0.55653363	}							
{	15091508	12051204	0.790676404	}							
{	15091508	12071206	0.434296911	}							
{	15091508	15019009	0.201081373	}							
{	15091508	15021022	0.320487034	}							
{	15091508	15021503	0.334216132	}							
{	15091508	15041503	0.200871432	}							
{	15091508	15051504	0.905113787	}							
{	15091508	15061034	0.198757219	}							
{	15091508	15071506	1.143197635	}							
{	15091508	15081507	0.388210914	}							
{	15091508	15081509	0.462581788	}							
{	15091508	15091510	0.219041533	}							
{	15091508	15111512	0.125804692	}							
{	15091508	15171518	0.592368734	}							
{	15091508	16041633	0.260510354	}							
{	15091508	16051604	0.997357593	}							
{	15091508	16071606	0.40644667	}							
{	15091508	16083015	0.762422894	}							
{	15091508	16101609	0.259328708	}							
{	15091508	16141615	0.669873343	}							
{	15091508	16181619	0.431716023	}							
{	15091508	16191620	0.247889925	}							
{	15091508	16211622	0.270182139	}							
{	15091508	16231624	0.43812212	}							
{	15091508	16241625	0.635984695	}							
{	15091508	16331634	0.43505003	}							
{	15091508	17001022	0.348878056	}							
{	15091508	17011702	0.467970338	}							
{	15091508	17031704	0.33356042	}							
{	15091508	17041705	0.936085603	}							
{	15091508	17051706	0.59662057	}							
{	15091508	17061707	0.517093572	}							
{	15091508	17071706	0.775087221	}							
{	15091508	18071806	0.282871189	}							
{	15091508	18091808	0.35871907	}							
{	15091508	18101809	0.319243442	}							
{	15091508	18111812	0.210661563	}							
{	15091508	18121813	0.264144489	}							
{	15091508	18181817	0.170345898	}							
{	15091508	18191818	0.279389835	}							
{	15091508	18201819	0.242903704	}							
{	15091508	18211820	0.212278123	}							
{	15091508	18241825	0.401220323	}							
{	15091508	18271828	0.323652362	}							
{	15091508	18291830	0.408735716	}							
{	15091508	18311832	0.347637839	}							
{	15091508	20012002	0.463159988	}							
{	15091508	20012038	0.335519828	}							
{	15091508	20022001	0.429475011	}							
{	15091508	20032002	0.149492228	}							
{	15091508	20131208	0.090214062	}							
{	15091508	20142013	0.431324277	}							
{	15091508	20142015	0.824327807	}							
{	15091508	20162015	0.880357535	}							
{	15091508	20172016	0.457046658	}							
{	15091508	20182017	0.265369056	}							
{	15091508	20212022	0.367946289	}							
{	15091508	20232024	0.267258396	}							
{	15091508	20242025	0.346032075	}							
{	15091508	20372020	0.899929332	}							
{	15091508	21122113	0.434585777	}							
{	15091508	21212339	0.246139661	}							
{	15091508	21242123	0.318003269	}							
{	15091508	21252124	0.299114947	}							
{	15091508	22062205	0.212378457	}							
{	15091508	22152214	0.432626247	}							
{	15091508	22222221	0.572158435	}							
{	15091508	22282229	0.450678051	}							
{	15091508	22302231	0.46444056	}							
{	15091508	22312232	0.750816945	}							
{	15091508	23012300	0.199325773	}							
{	15091508	23022301	0.162239099	}							
{	15091508	23052304	0.336377038	}							
{	15091508	23112310	0.927750727	}							
{	15091508	23122311	0.39553056	}							
{	15091508	23132312	0.376119239	}							
{	15091508	23142313	0.198764565	}							
{	15091508	23152314	0.437486657	}							
{	15091508	23162315	0.142433657	}							
{	15091508	23212322	0.611834415	}							
{	15091508	23222323	0.72636931	}							
{	15091508	23232324	0.605961532	}							
{	15091508	23242325	1.116967156	}							
{	15091508	23251810	0.248156049	}							
{	15091508	23272328	0.916138468	}							
{	15091508	23282329	0.648102612	}							
{	15091508	23292330	0.469284325	}							
{	15091508	23302331	0.500275378	}							
{	15091508	23322333	0.280004548	}							
{	15091508	23352129	0.290419224	}							
{	15091508	23442345	0.554472533	}							
{	15091508	23452346	0.217587606	}							
{	15091508	23462347	0.206690598	}							
{	15091508	23492350	0.208906702	}							
{	15091508	23502317	0.357768888	}							
{	15091508	24032402	0.649410452	}							
{	15091508	24062405	0.347522335	}							
{	15091508	24072406	0.201981285	}							
{	15091508	24082407	0.182167899	}							
{	15091508	24102112	0.333414582	}							
{	15091508	24132412	0.261317488	}							
{	15091508	24142429	0.352108178	}							
{	15091508	24152416	0.183680867	}							
{	15091508	24162417	0.457881966	}							
{	15091508	24172418	0.216820326	}							
{	15091508	24192420	0.301810378	}							
{	15091508	24292413	0.335174471	}							
{	15091508	25062505	0.491407714	}							
{	15091508	25072506	0.159521912	}							
{	15091508	25092508	0.543526251	}							
{	15091508	26012602	0.19405734	}							
{	15091508	26022601	0.307290387	}							
{	15091508	26062509	0.437253281	}							
{	15091508	26082607	0.474451886	}							
{	15091508	26122613	0.075113078	}							
{	15091508	26132614	0.556710783	}							
{	15091508	30023001	2.327128837	}							
{	15091508	30073006	0.330860194	}							
{	15091508	30074303	0.341585912	}							
{	15091508	30093008	0.346497716	}							
{	15091508	30103009	0.8800846	}							
{	15091508	30113010	0.17251267	}							
{	15091508	30133012	0.340329164	}							
{	15091508	30143013	0.566299921	}							
{	15091508	30151607	0.290754904	}							
{	15091508	30153014	0.211647583	}							
{	15091508	30183019	0.370120558	}							
{	15091508	40014016	0.501501628	}							
{	15091508	40024001	0.285562983	}							
{	15091508	40034002	0.390035015	}							
{	15091508	40044003	0.396220994	}							
{	15091508	40054004	0.256580922	}							
{	15091508	40064005	0.287085059	}							
{	15091508	40074006	0.190841303	}							
{	15091508	60022013	0.469071804	}							
{	15091508	60036002	0.450073689	}							
{	15091508	60046003	0.350414054	}							
{	15091508	60096010	1.034267767	}							
{	15091508	60106011	0.132378111	}							
{	15091508	90001003	0.851224258	}							
{	15091508	90019000	0.718922292	}							
{	15091508	90049003	0.318144913	}							
{	15091508	90059004	0.184519673	}							
{	15091508	90069005	0.626790564	}							
{	15091508	90079006	0.335516541	}							
{	15091508	90081015	0.569258787	}							
{	15091508	90089007	0.505183634	}							
